chamber_size,top,bottom,dt,Coalescence
0.9725085,0.22458105,0.5462623,0.13913822,1.0
0.5797032,0.40984645,0.30221647,0.1602617,1.0
0.98646283,0.19724065,0.6231504,0.13529211,1.0
0.5955167,0.4152286,0.28204903,0.13452542,1.0
0.54842305,0.4268078,0.32228258,0.18899246,1.0
0.6037398,0.3920141,0.29024345,0.14203914,1.0
0.6004417,0.40190208,0.28654233,0.13856186,1.0
0.5734619,0.41323072,0.30622026,0.16599433,1.0
0.59450823,0.41710627,0.28174022,0.13438262,1.0
0.96771413,0.2339745,0.519846,0.14045958,1.0
0.59519213,0.40144774,0.2922804,0.14603516,1.0
0.5858624,0.40650666,0.2982654,0.1546045,1.0
0.5945511,0.40179536,0.29269162,0.14662395,1.0
0.9665442,0.23626661,0.5134,0.14078203,1.0
0.57595605,0.4118783,0.30462027,0.16370346,1.0
0.4981638,0.5964912,0.25223586,0.120739125,1.0
0.68650866,0.3455613,0.38156644,0.18397573,1.0
0.64917105,0.3587435,0.36845365,0.1896273,1.0
0.55614555,0.42262036,0.3173286,0.18189931,1.0
0.56091976,0.42003158,0.31426603,0.1775143,1.0
0.76806813,0.31676614,0.4102098,0.17163062,1.0
0.9676287,0.23414174,0.5193754,0.14048314,1.0
0.59489447,0.40160918,0.29247138,0.14630862,1.0
0.59358895,0.40231705,0.29330882,0.14750768,1.0
0.59102446,0.42359266,0.28067335,0.13388929,1.0
0.59209263,0.42160383,0.28100047,0.13404055,1.0
0.7313245,0.3297387,0.39730564,0.17719229,1.0
0.5157128,0.5638164,0.25761005,0.12322427,1.0
0.5814054,0.4415025,0.27772763,0.13252711,1.0
0.5954873,0.41528335,0.28204003,0.13452126,1.0
0.5956112,0.4150526,0.28207797,0.1345388,1.0
0.7368697,0.32778093,0.39925304,0.17635292,1.0
0.51143,0.57179064,0.25629848,0.12261778,1.0
0.59539163,0.41445825,0.28273118,0.13531357,1.0
0.60548836,0.38892314,0.2906606,0.1421544,1.0
0.61309004,0.37148213,0.35578212,0.19508865,1.0
0.59567374,0.41493618,0.2820971,0.13454765,1.0
0.5484537,0.4173498,0.3290433,0.19654866,1.0
0.5504928,0.4256855,0.32095477,0.1870913,1.0
0.5583564,0.42142153,0.31591034,0.17986865,1.0
0.57186836,0.45925975,0.274807,0.13117655,1.0
0.58621794,0.40631393,0.29803732,0.15427795,1.0
0.5786537,0.446626,0.27688494,0.13213743,1.0
0.5754177,0.41217026,0.30496562,0.16419792,1.0
0.5334571,0.5307781,0.26304403,0.12573706,1.0
0.6442399,0.36048445,0.36672184,0.1903737,1.0
0.79785776,0.3062487,0.42067185,0.16712154,1.0
0.5690277,0.41563514,0.30906475,0.17006709,1.0
0.48760176,0.6161568,0.24900137,0.119243406,1.0
0.55456513,0.42347738,0.31834245,0.18335095,1.0
0.6004088,0.37595937,0.3513285,0.19700813,1.0
0.59448135,0.41715625,0.281732,0.1343788,1.0
0.92458147,0.261508,0.46517682,0.1479402,1.0
0.5678141,0.38746718,0.33988136,0.20194176,1.0
0.57632416,0.45096335,0.27617157,0.13180754,1.0
0.6039667,0.39313772,0.28920254,0.14082922,1.0
0.59638005,0.41362107,0.28231344,0.1346477,1.0
0.5561898,0.4225964,0.31730023,0.1818587,1.0
0.5636401,0.4185565,0.31252086,0.1750156,1.0
0.5757295,0.38467255,0.3426612,0.20074368,1.0
0.8291082,0.29521552,0.4316469,0.16239138,1.0
0.59403634,0.41798478,0.2815957,0.13431579,1.0
0.93209827,0.25885415,0.46781668,0.14680243,1.0
0.5904804,0.4246058,0.28050673,0.13381222,1.0
0.8728459,0.2797736,0.44700742,0.1557711,1.0
0.59544075,0.41537,0.28202578,0.13451467,1.0
0.57852894,0.41048315,0.3029698,0.16134033,1.0
0.7100936,0.33723432,0.38984942,0.18040586,1.0
0.5699653,0.46280304,0.27422422,0.13090704,1.0
0.98673874,0.19669981,0.6246707,0.13521613,1.0
0.6150596,0.37078676,0.35647383,0.19479053,1.0
0.5939523,0.41814128,0.28156996,0.1343039,1.0
0.6026939,0.3938628,0.28999394,0.14197019,1.0
0.5510286,0.4110884,0.33088553,0.19809191,1.0
0.5991393,0.37640753,0.35088262,0.1972003,1.0
0.6836733,0.34656224,0.38057068,0.18440494,1.0
0.9654023,0.238504,0.5071075,0.14109682,1.0
0.5932038,0.4025259,0.29355597,0.14786151,1.0
0.57242054,0.4137954,0.30688828,0.16695084,1.0
0.50116765,0.5908983,0.25315577,0.1211645,1.0
0.60247546,0.3968453,0.2880772,0.13987006,1.0
0.7865589,0.31023777,0.41670376,0.16883183,1.0
0.59563506,0.41500822,0.28208527,0.13454217,1.0
0.9653638,0.23857939,0.50689584,0.1411074,1.0
0.6276115,0.36635518,0.360882,0.19289066,1.0
0.69311,0.34323058,0.38388485,0.18297651,1.0
0.5556897,0.4228676,0.317621,0.18231797,1.0
0.6270451,0.36655527,0.36068308,0.19297636,1.0
0.5947458,0.4166639,0.28181297,0.13441625,1.0
0.5981272,0.37676486,0.3505272,0.19735348,1.0
0.5891773,0.4047092,0.2961389,0.15155979,1.0
0.6045145,0.39064452,0.29042828,0.14209022,1.0
0.48051703,0.629348,0.24683174,0.11824014,1.0
0.7033265,0.33962357,0.38747284,0.18143013,1.0
0.58779126,0.40546075,0.29702803,0.15283285,1.0
0.5959991,0.4143304,0.28219676,0.13459374,1.0
0.60059154,0.3758948,0.3513927,0.19698048,1.0
0.5053121,0.58318174,0.25442493,0.1217514,1.0
0.5456236,0.42423192,0.32701847,0.19485241,1.0
0.45651394,0.67403966,0.23948109,0.11484102,1.0
0.5252579,0.54604435,0.26053312,0.124575965,1.0
0.5802343,0.40955848,0.3018758,0.1597739,1.0
0.9754093,0.21889728,0.5622467,0.13833867,1.0
0.59266,0.4028208,0.29390475,0.14836091,1.0
0.5788295,0.41032013,0.30277696,0.16106422,1.0
0.96106845,0.24699515,0.48322874,0.14229126,1.0
0.5573791,0.42195138,0.31653726,0.1807663,1.0
0.5859142,0.4064786,0.29823217,0.15455696,1.0
0.52317804,0.5499168,0.2598962,0.12428143,1.0
0.9082677,0.2672677,0.45944747,0.1504095,1.0
0.60382074,0.39187092,0.29026276,0.14204447,1.0
0.58020145,0.44374418,0.27735892,0.13235661,1.0
0.74468905,0.32502028,0.4019992,0.17516933,1.0
0.6039791,0.39310682,0.28921193,0.1408372,1.0
0.59399825,0.4180557,0.28158405,0.13431041,1.0
0.5925498,0.4207526,0.28114048,0.1341053,1.0
0.62780255,0.3662878,0.3609491,0.19286172,1.0
0.57013375,0.4150354,0.30835527,0.16905124,1.0
0.7293945,0.33042002,0.39662784,0.17748442,1.0
0.5955377,0.4151894,0.28205547,0.1345284,1.0
0.9730587,0.22350286,0.5492939,0.1389866,1.0
0.5980374,0.39990494,0.2904552,0.1434218,1.0
0.5500456,0.41347867,0.33018225,0.19750278,1.0
0.55632657,0.4225222,0.3172125,0.18173309,1.0
0.7711169,0.31568974,0.41128057,0.17116912,1.0
0.5972832,0.41193956,0.28259,0.13477558,1.0
0.47633094,0.6371421,0.24554981,0.11764733,1.0
0.61741495,0.36995524,0.357301,0.19443402,1.0
0.5374028,0.5234316,0.26425233,0.12629582,1.0
0.588255,0.3802503,0.3470601,0.1988478,1.0
0.7057866,0.33875504,0.3883368,0.18105777,1.0
0.5953586,0.40135747,0.29217365,0.14588231,1.0
0.97035575,0.22879891,0.53440106,0.13973153,1.0
0.5833841,0.4078505,0.29985523,0.15688084,1.0
0.55491316,0.42328855,0.31811917,0.18303126,1.0
0.5502883,0.4994399,0.26819837,0.12812056,1.0
0.59715223,0.41218328,0.28254992,0.13475703,1.0
0.59028965,0.4041061,0.29542533,0.15053809,1.0
0.7776083,0.31339788,0.41356033,0.1701866,1.0
0.59660983,0.41319323,0.2823838,0.13468023,1.0
0.5568601,0.39690778,0.3350577,0.20158705,1.0
0.5964909,0.41341457,0.28234738,0.13466339,1.0
0.5893907,0.4266347,0.280173,0.13365792,1.0
0.54548633,0.42840025,0.32416645,0.19168979,1.0
0.55454713,0.4025321,0.33340293,0.2002008,1.0
0.9832982,0.20344082,0.6057138,0.13616435,1.0
0.598502,0.39965302,0.29015717,0.1429951,1.0
0.5462516,0.4227047,0.3274678,0.19522883,1.0
0.5200568,0.5557283,0.25894034,0.12383943,1.0
0.6534035,0.3572492,0.36994007,0.18898667,1.0
0.5539054,0.4040926,0.3329438,0.19981618,1.0
0.52524465,0.546069,0.26052904,0.12457409,1.0
0.8004364,0.3053383,0.42157745,0.16673125,1.0
0.5909423,0.42374563,0.2806482,0.13387764,1.0
0.5555544,0.4000828,0.33412355,0.20080449,1.0
0.65575695,0.3564183,0.37076658,0.18863042,1.0
0.6906043,0.34411523,0.38300484,0.18335581,1.0
0.6076247,0.37341177,0.35386267,0.1959159,1.0
0.62213993,0.36828694,0.35896042,0.19371885,1.0
0.55736935,0.42195675,0.31654355,0.18077528,1.0
0.70439917,0.33924484,0.38784954,0.1812678,1.0
0.55779266,0.48546737,0.27049652,0.12918328,1.0
0.601341,0.37563023,0.3516559,0.196867,1.0
0.632065,0.3647829,0.36244604,0.19221653,1.0
0.5007295,0.59171414,0.25302157,0.12110246,1.0
0.5759733,0.4516167,0.2760641,0.13175784,1.0
0.58860046,0.40502197,0.29650897,0.15208963,1.0
0.5135315,0.5678778,0.25694203,0.122915365,1.0
0.597693,0.4111764,0.28271553,0.13483362,1.0
0.7024664,0.33992723,0.38717076,0.18156034,1.0
0.53337127,0.530938,0.2630177,0.12572491,1.0
0.6416758,0.36138982,0.3658213,0.1907618,1.0
0.5907616,0.40385014,0.2951226,0.15010463,1.0
0.5609651,0.4795606,0.271468,0.1296325,1.0
0.9612786,0.24658349,0.48438627,0.14223339,1.0
0.6848775,0.3461371,0.38099363,0.18422268,1.0
0.5436251,0.5118462,0.26615784,0.12717697,1.0
0.5557958,0.42281,0.31755295,0.18222056,1.0
0.59493744,0.4163071,0.28187165,0.13444339,1.0
0.63233197,0.36468866,0.3625398,0.19217613,1.0
0.5456028,0.42428246,0.3270036,0.19483997,1.0
0.5695809,0.41533515,0.3087099,0.16955899,1.0
0.49441293,0.603475,0.25108722,0.12020795,1.0
0.5949892,0.4162108,0.28188747,0.1344507,1.0
0.5956057,0.41506287,0.28207627,0.13453802,1.0
0.55562073,0.4229049,0.3176653,0.18238142,1.0
0.5951121,0.41598192,0.2819251,0.13446812,1.0
0.74382395,0.32532558,0.4016954,0.17530033,1.0
0.51167935,0.57132643,0.25637484,0.122653075,1.0
0.9775931,0.21461889,0.574279,0.13773672,1.0
0.56820005,0.4660898,0.27368364,0.13065706,1.0
0.5633244,0.3890522,0.33830458,0.20262139,1.0
0.96567917,0.23796168,0.50863284,0.14102048,1.0
0.5445086,0.42694327,0.32622075,0.19418414,1.0
0.89008343,0.27368775,0.4530612,0.15316193,1.0
0.60502595,0.38974053,0.2905503,0.14212391,1.0
0.6003844,0.375968,0.3513199,0.19701181,1.0
0.50861496,0.57703197,0.25543642,0.12221913,1.0
0.54947186,0.42623916,0.32160974,0.18802911,1.0
0.5941198,0.41782942,0.28162125,0.13432762,1.0
0.61555266,0.3706127,0.35664696,0.1947159,1.0
0.6931786,0.34320644,0.38390893,0.18296616,1.0
0.5869024,0.3807279,0.3465851,0.19905251,1.0
0.5988287,0.40906197,0.2830633,0.13499443,1.0
0.5697661,0.41523477,0.30859107,0.16938886,1.0
0.58916837,0.40471405,0.2961446,0.15156795,1.0
0.7816383,0.311975,0.41497567,0.16957659,1.0
0.5454728,0.42840752,0.32417518,0.19170228,1.0
0.5788471,0.4103106,0.30276567,0.16104802,1.0
0.56040615,0.4203101,0.3145955,0.17798603,1.0
0.6370397,0.3630265,0.36419317,0.19146356,1.0
0.8834723,0.27602196,0.45073938,0.15416259,1.0
0.56117386,0.38981155,0.33754933,0.20294687,1.0
0.62475646,0.36736327,0.35987929,0.1933228,1.0
0.98196113,0.20606054,0.5983466,0.13653284,1.0
0.54895437,0.4161323,0.32940152,0.19684875,1.0
0.59201497,0.40317053,0.29431856,0.14895342,1.0
0.59162694,0.40338096,0.2945675,0.14930983,1.0
0.5952556,0.41571468,0.28196907,0.13448845,1.0
0.9177122,0.26393327,0.46276435,0.14897998,1.0
0.8874044,0.27463356,0.45212036,0.15356746,1.0
0.96319073,0.24283735,0.49492157,0.14170635,1.0
0.5764224,0.41162542,0.3043211,0.16327512,1.0
0.59468156,0.4167835,0.28179327,0.13440716,1.0
0.4875324,0.61628586,0.24898013,0.11923361,1.0
0.5529982,0.42432705,0.31934762,0.18479016,1.0
0.56639665,0.41706178,0.31075257,0.17248374,1.0
0.56572634,0.41742527,0.31118256,0.1730994,1.0
0.57300663,0.45714042,0.27515557,0.13133773,1.0
0.5741001,0.3852478,0.34208897,0.20099033,1.0
0.5658742,0.4173451,0.31108773,0.1729636,1.0
0.70048785,0.34062576,0.38647586,0.1818598,1.0
0.41722846,0.74310964,0.22887604,0.109939605,1.0
0.88219655,0.2764724,0.45029137,0.1543557,1.0
0.57656735,0.41154686,0.30422813,0.16314198,1.0
0.5666664,0.4689453,0.27321398,0.13043989,1.0
0.69667864,0.34197068,0.38513815,0.18243639,1.0
0.57538664,0.45270896,0.27588445,0.13167478,1.0
0.57470953,0.38503268,0.342303,0.20089807,1.0
0.70692587,0.33835277,0.38873693,0.18088533,1.0
0.5834671,0.38194072,0.34537864,0.19957249,1.0
0.60572845,0.3887575,0.29053205,0.14196238,1.0
0.59873366,0.39952737,0.29000854,0.14278233,1.0
0.5466396,0.50623333,0.26708102,0.12760386,1.0
0.75788003,0.32036307,0.40663183,0.17317273,1.0
0.5901745,0.40416852,0.29549918,0.15064384,1.0
0.581248,0.44179568,0.2776794,0.1325048,1.0
0.56439686,0.4181461,0.31203544,0.17432052,1.0
0.8257036,0.29641747,0.43045124,0.16290669,1.0
0.5913024,0.40355694,0.29477564,0.14960787,1.0
0.9945605,0.18137492,0.6677683,0.13306029,1.0
0.5943708,0.41736212,0.2816981,0.13436314,1.0
0.67116547,0.35097826,0.376178,0.18629815,1.0
0.542087,0.5147099,0.26568684,0.12695916,1.0
0.59747,0.4115917,0.28264722,0.13480204,1.0
0.73245007,0.32934132,0.3977009,0.17702188,1.0
0.60181,0.39542535,0.28978306,0.14191192,1.0
0.5698893,0.3867345,0.34061015,0.20162767,1.0
0.54725593,0.42744073,0.32303125,0.19006445,1.0
0.59957856,0.4040481,0.28589094,0.1380067,1.0
0.5516804,0.4250415,0.32019302,0.18600059,1.0
0.5490945,0.41579157,0.32950178,0.19693272,1.0
0.63055104,0.3653174,0.36191434,0.19244574,1.0
0.54810816,0.41819006,0.3287961,0.19634156,1.0
0.8732556,0.27962884,0.44715136,0.15570906,1.0
0.7140287,0.33584508,0.3912314,0.17981021,1.0
0.59356475,0.41886297,0.28145128,0.134249,1.0
0.5865623,0.40612718,0.29781643,0.15396167,1.0
0.5943812,0.41734275,0.2817013,0.13436462,1.0
0.7411052,0.32628554,0.4007406,0.17571183,1.0
0.5451184,0.42859972,0.32440248,0.19202776,1.0
0.5783243,0.41059414,0.30310103,0.1615282,1.0
0.56807977,0.41614917,0.3096729,0.17093782,1.0
0.8323868,0.29405797,0.43279833,0.16189514,1.0
0.5946345,0.41687125,0.28177887,0.1344005,1.0
0.56805927,0.46635193,0.2736405,0.13063714,1.0
0.9618812,0.24540299,0.48770648,0.14206722,1.0
0.98175627,0.2064619,0.59721726,0.13658945,1.0
0.5959043,0.41450682,0.28216773,0.13458031,1.0
0.8444187,0.28980997,0.4370239,0.16007392,1.0
0.7496609,0.32326493,0.4037453,0.17441681,1.0
0.8034758,0.30426517,0.4226449,0.16627118,1.0
0.54542774,0.42843193,0.32420406,0.19174363,1.0
0.5767929,0.45009065,0.2763151,0.13187392,1.0
0.5585784,0.39272922,0.33628708,0.20261694,1.0
0.6004317,0.3978617,0.28945425,0.14182109,1.0
0.5703228,0.4149329,0.308234,0.16887763,1.0
0.59503394,0.41612735,0.2819012,0.13445708,1.0
0.57396924,0.41295567,0.3058948,0.16552834,1.0
0.4859948,0.61914885,0.24850924,0.11901586,1.0
0.5726212,0.41368654,0.3067596,0.16676652,1.0
0.6018213,0.39540538,0.28978574,0.14191268,1.0
0.846872,0.28894392,0.4378855,0.1597026,1.0
0.59135425,0.42297864,0.28077435,0.13393597,1.0
0.5829527,0.43862176,0.27820143,0.13274619,1.0
0.5850046,0.4348012,0.2788298,0.13303678,1.0
0.55232185,0.42469373,0.31978148,0.18541136,1.0
0.5960263,0.41288024,0.28321013,0.13572179,1.0
0.68447083,0.34628066,0.3808508,0.18428421,1.0
0.5558713,0.42276904,0.31750455,0.18215123,1.0
0.55458426,0.40244183,0.3334295,0.20022304,1.0
0.58894664,0.4048343,0.2962869,0.15177168,1.0
0.5940864,0.41789165,0.28161103,0.13432287,1.0
0.6055663,0.3891605,0.29040974,0.14185813,1.0
0.8309279,0.29457304,0.432286,0.16211593,1.0
0.57637054,0.41165358,0.30435437,0.16332275,1.0
0.70914006,0.33757105,0.38951454,0.18055019,1.0
0.57654655,0.41155812,0.30424148,0.1631611,1.0
0.48842266,0.6146284,0.24925275,0.11935966,1.0
0.55011946,0.49975428,0.26814666,0.12809664,1.0
0.5934852,0.4190111,0.2814269,0.13423772,1.0
0.5883007,0.42866415,0.27983922,0.13350354,1.0
0.6530431,0.35737646,0.36981347,0.18904123,1.0
0.9604064,0.24829243,0.47958025,0.14247376,1.0
0.70740527,0.3381835,0.3889053,0.18081278,1.0
0.7000589,0.3407772,0.38632527,0.18192473,1.0
0.57336736,0.45646876,0.27526605,0.13138881,1.0
0.4987853,0.59533405,0.2524262,0.12082714,1.0
0.59546226,0.4153298,0.28203237,0.13451771,1.0
0.5565518,0.4224001,0.31706798,0.18152617,1.0
0.69007975,0.34430042,0.3828206,0.1834352,1.0
0.5920042,0.40317637,0.2943255,0.14896333,1.0
0.6936039,0.3430561,0.3840583,0.18290181,1.0
0.5913814,0.42292815,0.28078264,0.13393982,1.0
0.63047975,0.36534265,0.3618893,0.19245647,1.0
0.701474,0.34027758,0.38682225,0.18171057,1.0
0.5918919,0.42197755,0.28093898,0.13401212,1.0
0.97681683,0.21614,0.570001,0.13795072,1.0
0.91178167,0.26602703,0.46068156,0.14987762,1.0
0.6292538,0.3657754,0.36145875,0.19264205,1.0
0.5674944,0.46740365,0.27346754,0.13055713,1.0
0.70928794,0.33751884,0.38956645,0.1805278,1.0
0.49046966,0.610817,0.24987963,0.11964955,1.0
0.5752076,0.45304236,0.2758296,0.1316494,1.0
0.5615666,0.38967294,0.33768722,0.20288743,1.0
0.8630757,0.2832231,0.4435762,0.15724991,1.0
0.59728944,0.41192782,0.2825919,0.13477646,1.0
0.77567625,0.31408003,0.4128818,0.17047898,1.0
0.59411573,0.41783705,0.28162,0.13432704,1.0
0.5969438,0.4125714,0.28248608,0.13472752,1.0
0.5470862,0.5054019,0.2672178,0.1276671,1.0
0.5067996,0.58041215,0.25488046,0.12196205,1.0
0.59262896,0.42060524,0.2811647,0.13411649,1.0
0.6002115,0.39825106,0.2894017,0.14180656,1.0
0.57234573,0.45837083,0.27495322,0.13124415,1.0
0.60024196,0.39819708,0.28940898,0.14180858,1.0
0.597755,0.411061,0.2827345,0.13484241,1.0
0.47752863,0.6349121,0.24591659,0.11781694,1.0
0.5788016,0.44635066,0.2769302,0.13215837,1.0
0.8337716,0.29356897,0.4332847,0.16168557,1.0
0.6490056,0.35880196,0.3683955,0.18965234,1.0
0.5975618,0.4114208,0.28267533,0.13481504,1.0
0.60292614,0.39345235,0.29004934,0.14198549,1.0
0.64129233,0.36152518,0.36568666,0.19081984,1.0
0.5938848,0.41826698,0.2815493,0.13429433,1.0
0.59239227,0.37878963,0.34851313,0.19822155,1.0
0.7355713,0.32823932,0.3987971,0.17654948,1.0
0.6047077,0.39129537,0.28976175,0.14130583,1.0
0.57403857,0.45521897,0.27547163,0.13148388,1.0
0.4854659,0.6201336,0.24834728,0.11894095,1.0
0.58491015,0.38143125,0.34588546,0.19935407,1.0
0.5856754,0.40660807,0.29838532,0.1547762,1.0
0.502553,0.5883189,0.25358,0.12136069,1.0
0.5906683,0.4039007,0.29518244,0.15019031,1.0
0.59238034,0.42106816,0.28108856,0.13408129,1.0
0.6889698,0.34469226,0.38243082,0.18360324,1.0
0.57581884,0.4519042,0.2760168,0.13173598,1.0
0.5620338,0.38950792,0.33785132,0.20281671,1.0
0.6040076,0.39303595,0.28923342,0.14085554,1.0
0.543931,0.42924353,0.3251642,0.1931184,1.0
0.96691,0.23554999,0.515415,0.14068125,1.0
0.6856364,0.34586924,0.38126013,0.18410778,1.0
0.89417577,0.272243,0.4544984,0.1525425,1.0
0.5141064,0.5668075,0.25711808,0.12299677,1.0
0.65299344,0.35739395,0.36979604,0.18904874,1.0
0.5781412,0.4106934,0.3032185,0.16169642,1.0
0.5940643,0.4020593,0.29300392,0.1470711,1.0
0.58151156,0.44130483,0.27776012,0.13254213,1.0
0.78421843,0.31106415,0.41588178,0.16918606,1.0
0.8917742,0.27309084,0.453655,0.15290602,1.0
0.9268414,0.26071018,0.46597046,0.14759813,1.0
0.5946789,0.4167885,0.28179246,0.13440678,1.0
0.59257513,0.42070556,0.2811482,0.13410886,1.0
0.52697825,0.54284114,0.26105997,0.1248196,1.0
0.55563694,0.3998821,0.3341826,0.20085394,1.0
0.580895,0.3828488,0.34447533,0.19996181,1.0
0.55153435,0.42512074,0.32028663,0.18613467,1.0
0.5131472,0.56859344,0.25682434,0.12286094,1.0
0.6333924,0.36431432,0.3629122,0.1920156,1.0
0.5944607,0.4171947,0.28172565,0.13437589,1.0
0.506383,0.5811878,0.2547529,0.12190305,1.0
0.8856225,0.27526283,0.45149454,0.15383716,1.0
0.87404245,0.27935117,0.44742766,0.15558994,1.0
0.5562068,0.39849633,0.33459032,0.2011955,1.0
0.6919301,0.34364715,0.38347045,0.18315512,1.0
0.807985,0.30267313,0.42422855,0.16558866,1.0
0.5122334,0.5702949,0.2565445,0.122731544,1.0
0.97408354,0.22149505,0.5549415,0.13870402,1.0
0.59396636,0.41811517,0.28157425,0.13430588,1.0
0.6202926,0.3689393,0.35831162,0.19399843,1.0
0.50135803,0.59054387,0.25321406,0.121191464,1.0
0.54463106,0.42664552,0.32630834,0.19425754,1.0
0.6633978,0.35372064,0.37345,0.18747391,1.0
0.96846694,0.23249958,0.52399385,0.14025208,1.0
0.7381329,0.3273349,0.39969674,0.1761617,1.0
0.5793517,0.3833937,0.3439333,0.2001954,1.0
1.0100183,0.15108842,0.75294095,0.12879987,1.0
0.7489908,0.32350153,0.40350994,0.1745182,1.0
0.59649783,0.41340175,0.2823495,0.13466436,1.0
0.55392444,0.42382476,0.31875348,0.18393946,1.0
0.47841457,0.6332625,0.24618791,0.11794241,1.0
0.60493165,0.39073846,0.2899308,0.14144991,1.0
0.6120829,0.37183776,0.3554284,0.19524108,1.0
0.46706185,0.6544003,0.24271126,0.11633474,1.0
0.56103057,0.4199715,0.3141949,0.17741244,1.0
0.82197076,0.29773533,0.42914033,0.16347174,1.0
0.5899732,0.42555,0.28035143,0.1337404,1.0
0.8642929,0.28279334,0.4440036,0.15706569,1.0
0.5387308,0.52095896,0.26465902,0.12648387,1.0
0.58486456,0.38144735,0.34586942,0.19936097,1.0
0.74924195,0.32341278,0.40359816,0.17448024,1.0
0.6679823,0.35210207,0.37506005,0.18677998,1.0
0.60685146,0.37368473,0.35359114,0.19603294,1.0
0.561907,0.4194963,0.31363264,0.17660744,1.0
0.55809426,0.48490584,0.27058885,0.12922598,1.0
0.5868862,0.40595153,0.29760864,0.15366419,1.0
0.59580016,0.4147007,0.28213584,0.13456558,1.0
0.5946637,0.41626814,0.2821818,0.13484535,1.0
0.56445366,0.3886536,0.33870116,0.20245041,1.0
0.96937674,0.23071706,0.5290063,0.1400014,1.0
0.56769145,0.41635975,0.30992198,0.17129448,1.0
0.5940144,0.41802567,0.28158897,0.13431267,1.0
0.8412606,0.290925,0.4359148,0.16055195,1.0
0.59909856,0.3993295,0.28977448,0.14244716,1.0
0.52024,0.5553872,0.25899646,0.12386537,1.0
0.5991023,0.40523216,0.28553155,0.13770038,1.0
0.5924516,0.42093563,0.28111038,0.13409136,1.0
0.59503514,0.4161252,0.28190157,0.13445723,1.0
0.69694686,0.34187603,0.3852323,0.18239577,1.0
0.60289377,0.3935095,0.29004163,0.14198337,1.0
0.5618113,0.38958648,0.3377732,0.20285039,1.0
0.8416926,0.29077244,0.4360665,0.16048656,1.0
0.6968422,0.34191284,0.38519558,0.18241164,1.0
0.58140165,0.4089255,0.30112693,0.15870169,1.0
0.59549314,0.41527247,0.28204182,0.1345221,1.0
0.58747494,0.40563232,0.29723096,0.1531234,1.0
0.8717293,0.28016782,0.44661528,0.15594009,1.0
0.5813064,0.40897712,0.30118808,0.15878925,1.0
0.54874563,0.42663288,0.3220756,0.18869613,1.0
0.57206994,0.4139855,0.3071132,0.16727285,1.0
0.6446308,0.36034644,0.36685914,0.19031453,1.0
0.5440501,0.42805818,0.32589272,0.19390936,1.0
0.5705748,0.3864924,0.34085092,0.20152391,1.0
0.8932639,0.27256498,0.45417815,0.15268053,1.0
0.53450847,0.5288205,0.26336598,0.12588595,1.0
0.554251,0.4236476,0.31854397,0.1836395,1.0
0.8886779,0.27418408,0.45256758,0.15337467,1.0
0.5057119,0.5824373,0.2545474,0.12180802,1.0
0.59430516,0.4171596,0.28191125,0.13461475,1.0
0.5871736,0.40579572,0.29742426,0.15340018,1.0
0.55296963,0.42434245,0.31936598,0.18481643,1.0
0.5523575,0.40785676,0.3318363,0.19888842,1.0
0.56686103,0.3878036,0.33954665,0.20208602,1.0
0.5661351,0.41720363,0.3109204,0.172724,1.0
0.69723904,0.3417727,0.38533494,0.1823516,1.0
0.51612073,0.56305695,0.25773495,0.12328202,1.0
0.5897719,0.40438676,0.29575747,0.15101364,1.0
0.65470916,0.35678828,0.3703986,0.18878902,1.0
0.5437732,0.5115705,0.2662032,0.12719794,1.0
0.5950559,0.41608655,0.28190792,0.13446017,1.0
0.5946804,0.41678554,0.28179294,0.134407,1.0
0.579558,0.4099252,0.30230966,0.16039512,1.0
0.593324,0.41931117,0.28137755,0.13421491,1.0
0.57759875,0.44859022,0.2765619,0.13198803,1.0
0.84798723,0.28855005,0.43827718,0.15953383,1.0
0.59308666,0.41975307,0.28130487,0.13418129,1.0
0.57263416,0.41367957,0.30675122,0.1667546,1.0
0.5787312,0.44648176,0.27690867,0.1321484,1.0
0.7676183,0.31692487,0.41005188,0.1716987,1.0
0.5305551,0.53618145,0.26215532,0.1253261,1.0
0.5940473,0.41796443,0.28159904,0.13431734,1.0
0.56997585,0.41512105,0.3084565,0.16919622,1.0
0.39817128,0.7582607,0.23015128,0.1105423,1.0
0.5447419,0.4288039,0.32464397,0.1923735,1.0
0.96074283,0.24763323,0.48143426,0.14238101,1.0
0.58061755,0.44296953,0.27748632,0.13241552,1.0
0.5477215,0.4191303,0.32851946,0.19610983,1.0
0.8293264,0.29513845,0.43172356,0.16235833,1.0
0.55477524,0.49108553,0.26957247,0.12875596,1.0
0.6019299,0.37542233,0.35186273,0.19677788,1.0
0.96221405,0.24475075,0.48954037,0.14197554,1.0
0.544745,0.42880222,0.324642,0.1923707,1.0
0.59179074,0.40329212,0.2944624,0.14915936,1.0
0.88991237,0.27374816,0.45300114,0.15318786,1.0
0.5927535,0.3786621,0.34864,0.19816685,1.0
0.70366496,0.33950397,0.38759172,0.18137892,1.0
0.7309364,0.32987574,0.39716935,0.177251,1.0
0.632181,0.364742,0.36248678,0.19219895,1.0
0.581987,0.3824633,0.34485883,0.1997965,1.0
0.5463468,0.4279337,0.32361448,0.1908995,1.0
0.5347314,0.5284055,0.26343426,0.12591752,1.0
